@timestamp	nginx.access.remote_ip_list	Allowed
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:59.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:56.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:53.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:50.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:49.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:47.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:40.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:40.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:39.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:38.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:35.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:31.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:26.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:19.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:17.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:14.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:14.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:08.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:08.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:05.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:05.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:05.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:02.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:16:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:01.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:16:01.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:58.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:57.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:56.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:55.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:52.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:46.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:44.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:43.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:41.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:41.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:41.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:40.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:37.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:37.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:34.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:32.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:31.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:25.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:25.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:22.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:20.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:16.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:11.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:09.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:07.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:07.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:06.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:06.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:04.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:03.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:03.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:02.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:15:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:15:00.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:58.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:57.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:56.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:55.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:54.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:54.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:52.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:51.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:51.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:50.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:49.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:48.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:48.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:47.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:45.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:45.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:44.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:42.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:42.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:41.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:39.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:38.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:37.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:36.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:36.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:35.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:34.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:33.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:33.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:32.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:30.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:30.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:29.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:28.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:28.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:27.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:27.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:26.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:24.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:24.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:23.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:23.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:21.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:21.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:20.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:19.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:18.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:18.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:17.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:16.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:15.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:15.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:13.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:13.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:12.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:12.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:11.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:10.000"	"[""34.206.40.30""]"	no
"July 2nd 2018, 07:14:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:10.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:09.000"	"[""170.248.138.47""]"	yes
"July 2nd 2018, 07:14:09.000"	"[""170.248.138.47""]"	yes
